id	header	gene	species	cluster_best	cluster_at_ngenes
HLbosTau10.ENSBTAT00000013786_PAG7_561_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000013786#PAG7#561#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG7	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	2	2
mm10.ENSMUST00000025647_Pga5_238645_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	mm10.ENSMUST00000025647#Pga5#238645#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	Pga5	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	2	2
HLbosTau10.ENSBTAT00000007506_MGC157408_91_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000007506#MGC157408#91#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	MGC157408	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	2	2
HLbosTau10.ENSBTAT00000030243_PAG3_10413_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000030243#PAG3#10413#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG3	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	2	2
HLbosTau10.ENSBTAT00000063428_ENSBTAG00000051196_3824_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000063428#ENSBTAG00000051196#3824#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	ENSBTAG00000051196	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	2	2
HLbosTau10.ENSBTAT00000013786_PAG7_6165_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000013786#PAG7#6165#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG7	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	2	2
HLbosTau10.ENSBTAT00000005384_PAG10_473_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000005384#PAG10#473#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG10	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	7	4
HLbosTau10.ENSBTAT00000005384_PAG10_10197_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000005384#PAG10#10197#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG10	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	7	4
HLbosTau10.ENSBTAT00000017585_ENSBTAG00000013214_29_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000017585#ENSBTAG00000013214#29#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	ENSBTAG00000013214	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	9	4
HLbosTau10.NM_176628_PAG19_741187_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.NM_176628#PAG19#741187#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG19	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	8	4
HLbosTau10.ENSBTAT00000063428_ENSBTAG00000051196_31083_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000063428#ENSBTAG00000051196#31083#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	ENSBTAG00000051196	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	8	4
HLbosTau10.ENSBTAT00000030244_ENSBTAG00000050440_51313_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000030244#ENSBTAG00000050440#51313#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	ENSBTAG00000050440	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	5	4
HLbosTau10.XM_024987413_ENSBTAG00000046686_17721_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.XM_024987413#ENSBTAG00000046686#17721#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	ENSBTAG00000046686	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	4	4
HLbosTau10.ENSBTAT00000005399_PAG11_2332_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000005399#PAG11#2332#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG11	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	5	4
hg38.ENST00000325558.11_PGA3_73_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	hg38.ENST00000325558.11#PGA3#73#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PGA3	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	56	38
HLbosTau10.NM_176625_PAG16_400_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.NM_176625#PAG16#400#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG16	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	5	4
HLbosTau10.ENSBTAT00000005399_PAG11_7330_Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	HLbosTau10.ENSBTAT00000005399#PAG11#7330#Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	PAG11	Muntiacus_vaginalis__Northern_red_muntjac__HLmunVag1__GCA_039877825.1	5	4
mm10.ENSMUST00000025647_Pga5_70_Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1	mm10.ENSMUST00000025647#Pga5#70#Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1	Pga5	Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1	20	13
hg38.ENST00000312403.10_PGA5_3749_Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1	hg38.ENST00000312403.10#PGA5#3749#Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1	PGA5	Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1	54	38
mm10.ENSMUST00000025647_Pga5_77_Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1	mm10.ENSMUST00000025647#Pga5#77#Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1	Pga5	Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1	20	13
hg38.ENST00000312403.10_PGA5_3553_Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1	hg38.ENST00000312403.10#PGA5#3553#Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1	PGA5	Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1	54	38
mm10.ENSMUST00000025647_Pga5_69_Mustela_lutreola__European_mink__HLmusLut1__GCF_030435805.1	mm10.ENSMUST00000025647#Pga5#69#Mustela_lutreola__European_mink__HLmusLut1__GCF_030435805.1	Pga5	Mustela_lutreola__European_mink__HLmusLut1__GCF_030435805.1	20	13
hg38.ENST00000312403.10_PGA5_3843_Mustela_lutreola__European_mink__HLmusLut1__GCF_030435805.1	hg38.ENST00000312403.10#PGA5#3843#Mustela_lutreola__European_mink__HLmusLut1__GCF_030435805.1	PGA5	Mustela_lutreola__European_mink__HLmusLut1__GCF_030435805.1	54	38
mm10.ENSMUST00000025647_Pga5_72_Mustela_nivalis__Least_weasel__HLmusNiva2A__GCA_964662115.1	mm10.ENSMUST00000025647#Pga5#72#Mustela_nivalis__Least_weasel__HLmusNiva2A__GCA_964662115.1	Pga5	Mustela_nivalis__Least_weasel__HLmusNiva2A__GCA_964662115.1	20	13
hg38.ENST00000312403.10_PGA5_5667_Mustela_nivalis__Least_weasel__HLmusNiva2A__GCA_964662115.1	hg38.ENST00000312403.10#PGA5#5667#Mustela_nivalis__Least_weasel__HLmusNiva2A__GCA_964662115.1	PGA5	Mustela_nivalis__Least_weasel__HLmusNiva2A__GCA_964662115.1	54	38
hg38.ENST00000312403.10_PGA5_3443_Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1	hg38.ENST00000312403.10#PGA5#3443#Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1	PGA5	Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1	54	38
mm10.ENSMUST00000025647_Pga5_69_Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1	mm10.ENSMUST00000025647#Pga5#69#Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1	Pga5	Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1	20	13
mm10.ENSMUST00000025647_Pga5_67_Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1	mm10.ENSMUST00000025647#Pga5#67#Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1	Pga5	Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1	20	13
hg38.ENST00000312403.10_PGA5_4770_Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1	hg38.ENST00000312403.10#PGA5#4770#Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1	PGA5	Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1	54	38
mm10.ENSMUST00000025647_Pga5_67_Mustela_putorius_furo__domestic_ferret__HLmusPutFur2__GCF_011764305.1	mm10.ENSMUST00000025647#Pga5#67#Mustela_putorius_furo__domestic_ferret__HLmusPutFur2__GCF_011764305.1	Pga5	Mustela_putorius_furo__domestic_ferret__HLmusPutFur2__GCF_011764305.1	20	13
hg38.ENST00000312403.10_PGA5_4567_Mustela_putorius_furo__domestic_ferret__HLmusPutFur2__GCF_011764305.1	hg38.ENST00000312403.10#PGA5#4567#Mustela_putorius_furo__domestic_ferret__HLmusPutFur2__GCF_011764305.1	PGA5	Mustela_putorius_furo__domestic_ferret__HLmusPutFur2__GCF_011764305.1	54	38
mm10.ENSMUST00000025647_Pga5_64_Mus_minutoides__Southern_African_pygmy_mouse__HLmusMin1__GCA_902729475.2	mm10.ENSMUST00000025647#Pga5#64#Mus_minutoides__Southern_African_pygmy_mouse__HLmusMin1__GCA_902729475.2	Pga5	Mus_minutoides__Southern_African_pygmy_mouse__HLmusMin1__GCA_902729475.2	28	19
mm10.ENSMUST00000025647_Pga5_20_Mus_musculus_molossinus__Japanese_wild_mouse__HLmusMusMol40__GCA_921999095.1	mm10.ENSMUST00000025647#Pga5#20#Mus_musculus_molossinus__Japanese_wild_mouse__HLmusMusMol40__GCA_921999095.1	Pga5	Mus_musculus_molossinus__Japanese_wild_mouse__HLmusMusMol40__GCA_921999095.1	28	19
HLbosTau10.ENSBTAT00000005399_PAG11_4327_Mus_musculus__House_mouse__HLmusMusc41__GCA_949316315.1	HLbosTau10.ENSBTAT00000005399#PAG11#4327#Mus_musculus__House_mouse__HLmusMusc41__GCA_949316315.1	PAG11	Mus_musculus__House_mouse__HLmusMusc41__GCA_949316315.1	28	19
HLbosTau10.ENSBTAT00000005399_PAG11_5522_Mus_musculus__house_mouse__mm10__GCF_000001635.20	HLbosTau10.ENSBTAT00000005399#PAG11#5522#Mus_musculus__house_mouse__mm10__GCF_000001635.20	PAG11	Mus_musculus__house_mouse__mm10__GCF_000001635.20	28	19
HLbosTau10.ENSBTAT00000005399_PAG11_5219_Mus_musculus__house_mouse__mm39__GCF_000001635.27	HLbosTau10.ENSBTAT00000005399#PAG11#5219#Mus_musculus__house_mouse__mm39__GCF_000001635.27	PAG11	Mus_musculus__house_mouse__mm39__GCF_000001635.27	28	19
mm10.ENSMUST00000025647_Pga5_20_Mus_spretus__Western_wild_mouse__HLmusSpr2__GCA_921997135.2	mm10.ENSMUST00000025647#Pga5#20#Mus_spretus__Western_wild_mouse__HLmusSpr2__GCA_921997135.2	Pga5	Mus_spretus__Western_wild_mouse__HLmusSpr2__GCA_921997135.2	28	19
hg38.ENST00000312403.10_PGA5_20_Myospalax_psilurus__Transbaikal_zokor__HLmyoPsil1__GCA_049190895.1	hg38.ENST00000312403.10#PGA5#20#Myospalax_psilurus__Transbaikal_zokor__HLmyoPsil1__GCA_049190895.1	PGA5	Myospalax_psilurus__Transbaikal_zokor__HLmyoPsil1__GCA_049190895.1	27	18
hg38.ENST00000312403.10_PGA5_5857_Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	hg38.ENST00000312403.10#PGA5#5857#Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	PGA5	Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	50	36
mm10.ENSMUST00000025647_Pga5_71_Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	mm10.ENSMUST00000025647#Pga5#71#Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	Pga5	Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	19	12
mm10.ENSMUST00000025647_Pga5_11841_Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	mm10.ENSMUST00000025647#Pga5#11841#Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	Pga5	Myotis_daubentonii__Daubentons_bat__HLmyoDau2__GCF_963259705.1	19	12
hg38.ENST00000325558.11_PGA3_70_Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	hg38.ENST00000325558.11#PGA3#70#Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	PGA3	Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	50	36
mm10.ENSMUST00000025647_Pga5_71_Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	mm10.ENSMUST00000025647#Pga5#71#Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	Pga5	Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	19	12
mm10.ENSMUST00000025647_Pga5_19998_Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	mm10.ENSMUST00000025647#Pga5#19998#Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	Pga5	Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2	19	12
HLbosTau10.ENSBTAT00000030466_PAG18_180499_Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	HLbosTau10.ENSBTAT00000030466#PAG18#180499#Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	PAG18	Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	19	12
mm10.ENSMUST00000025647_Pga5_61251_Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	mm10.ENSMUST00000025647#Pga5#61251#Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	Pga5	Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	19	12
hg38.ENST00000312403.10_PGA5_3693_Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	hg38.ENST00000312403.10#PGA5#3693#Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	PGA5	Myotis_emarginatus__Geoffroys_bat__HLmyoEma1A__GCA_965115925.1	50	36
hg38.ENST00000312403.10_PGA5_31_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	hg38.ENST00000312403.10#PGA5#31#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	PGA5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	50	36
mm10.ENSMUST00000025647_Pga5_15622_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	mm10.ENSMUST00000025647#Pga5#15622#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
HLbosTau10.ENSBTAT00000038954_PAG21_4951_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	HLbosTau10.ENSBTAT00000038954#PAG21#4951#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	PAG21	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
mm10.ENSMUST00000025647_Pga5_221_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	mm10.ENSMUST00000025647#Pga5#221#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_2263_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	HLbosTau10.ENSBTAT00000005384#PAG10#2263#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
mm10.ENSMUST00000025647_Pga5_17260_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	mm10.ENSMUST00000025647#Pga5#17260#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_42_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	HLbosTau10.ENSBTAT00000005384#PAG10#42#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
mm10.ENSMUST00000025647_Pga5_13660_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	mm10.ENSMUST00000025647#Pga5#13660#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_2587_Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	HLbosTau10.ENSBTAT00000005384#PAG10#2587#Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2	19	12
hg38.ENST00000312403.10_PGA5_30_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	hg38.ENST00000312403.10#PGA5#30#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PGA5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	50	36
HLbosTau10.ENSBTAT00000005384_PAG10_268484_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000005384#PAG10#268484#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000050648_PAG9_61059_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000050648#PAG9#61059#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG9	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_2850_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000005384#PAG10#2850#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
hg38.ENST00000378149.9_PGA4_30_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	hg38.ENST00000378149.9#PGA4#30#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PGA4	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000038954_PAG21_87692_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000038954#PAG21#87692#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG21	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
mm10.ENSMUST00000025647_Pga5_54911_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	mm10.ENSMUST00000025647#Pga5#54911#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_40_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000005384#PAG10#40#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_1711_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000005384#PAG10#1711#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000030243_PAG3_10734_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000030243#PAG3#10734#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG3	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
HLbosTau10.ENSBTAT00000030466_PAG18_305626_Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	HLbosTau10.ENSBTAT00000030466#PAG18#305626#Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	PAG18	Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1	19	12
hg38.ENST00000312403.10_PGA5_31_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	hg38.ENST00000312403.10#PGA5#31#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	PGA5	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	50	36
mm10.ENSMUST00000025647_Pga5_18717_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	mm10.ENSMUST00000025647#Pga5#18717#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
HLbosTau10.ENSBTAT00000038954_PAG21_4965_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	HLbosTau10.ENSBTAT00000038954#PAG21#4965#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	PAG21	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
mm10.ENSMUST00000025647_Pga5_219_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	mm10.ENSMUST00000025647#Pga5#219#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
mm10.ENSMUST00000025647_Pga5_21619_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	mm10.ENSMUST00000025647#Pga5#21619#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_2324_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	HLbosTau10.ENSBTAT00000005384#PAG10#2324#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	PAG10	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
HLbosTau10.ENSBTAT00000050648_PAG9_384236_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	HLbosTau10.ENSBTAT00000050648#PAG9#384236#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	PAG9	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
HLbosTau10.ENSBTAT00000025593_PAG5_399583_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	HLbosTau10.ENSBTAT00000025593#PAG5#399583#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	PAG5	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
mm10.ENSMUST00000025647_Pga5_15447_Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	mm10.ENSMUST00000025647#Pga5#15447#Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	Pga5	Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3	19	12
HLbosTau10.ENSBTAT00000050648_PAG9_43322_Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1	HLbosTau10.ENSBTAT00000050648#PAG9#43322#Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1	PAG9	Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1	19	12
HLbosTau10.NM_176625_PAG16_62764_Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1	HLbosTau10.NM_176625#PAG16#62764#Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1	PAG16	Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1	19	12
